home_amenity_count,home_diversity,home_visit_users,home_visit_seg,TRANSPORT_home,home_city_centre,home_population,pop_density,hed_ratio,hh_size,over_65_ratio,rent_ratio,non_res_ratio,serv_wp_ratio,inc_mn,stay_amenity_count,stay_diversity,stay_visit_users,stay_visit_seg,TRANSPORT_stay,stay_city_centre,k_dist,car_ttm,pt_ttm,log_income,log_home_amenity_count,log_stay_amenity_count,diff_amenity_count,diff_div,seg_contrast,home_city_centre_flag,stay_city_centre_flag,chosen
152.23333333333332,1.6046256974491762,558.1,0.5238831344725473,5.3,,1269.0,649.8240822649243,0.0660530590146183,2.1,0.3123984840281538,0.07700892857142858,0.05992141453831046,0.3697916666666667,28518.0,68.4054054054054,1.9094404490396837,355.4054054054054,0.5202270626067972,3.22972972972973,116354.46628210942,0.0,31.093300938890234,38.37206925392582,10.258325810799903,5.038466607244844,4.254270041543243,0.7841965657016017,0.3048147515905075,0.0036560718657501212,0,0,1
152.23333333333332,1.6046256974491762,558.1,0.5238831344725473,5.3,,1269.0,47.438112268109485,0.05862160021124901,1.7,0.34935304990757854,0.37759710930442636,0.24871134020618557,0.672782874617737,27121.0,68.4054054054054,1.9094404490396837,355.4054054054054,0.5202270626067972,3.22972972972973,116354.46628210942,0.0,31.093300938890234,38.37206925392582,10.20810048564789,5.038466607244844,4.254270041543243,0.7841965657016017,0.3048147515905075,0.0036560718657501212,0,0,1
152.23333333333332,1.6046256974491762,558.1,0.5238831344725473,5.3,,1269.0,649.8240822649243,0.0660530590146183,2.1,0.3123984840281538,0.07700892857142858,0.05992141453831046,0.3697916666666667,28518.0,62.204918032786885,1.85614311738326,337.75409836065575,0.4713831131700101,3.0327868852459017,257368.318360972,1.0,32.80814367255584,26.513517646402203,10.258325810799903,5.038466607244844,4.162079812633982,0.8763867946108626,0.25151741993408394,0.052500021302537225,0,0,0
152.23333333333332,1.6046256974491762,558.1,0.5238831344725473,5.3,,1269.0,47.438112268109485,0.05862160021124901,1.7,0.34935304990757854,0.37759710930442636,0.24871134020618557,0.672782874617737,27121.0,62.204918032786885,1.85614311738326,337.75409836065575,0.4713831131700101,3.0327868852459017,257368.318360972,1.0,32.80814367255584,26.513517646402203,10.20810048564789,5.038466607244844,4.162079812633982,0.8763867946108626,0.25151741993408394,0.052500021302537225,0,0,0
54.23076923076923,1.7960526720362615,629.4358974358975,0.5101337410304747,3.076923076923077,,1039.0,251.31807377898508,0.051681195516811954,1.9,0.3468244084682441,0.14058679706601468,0.19520174482006547,0.5231958762886598,27010.0,44.29577464788732,1.9373666276539105,359.9366197183099,0.49649649390416245,3.8732394366197185,102550.91773704879,0.0,23.105880775044405,37.80190861728187,10.203999469426009,4.029464102288242,3.835050696622904,0.1944134056653377,0.14131395561764903,0.013637247126312257,0,0,1
54.23076923076923,1.7960526720362615,629.4358974358975,0.5101337410304747,3.076923076923077,,1039.0,47.438112268109485,0.05862160021124901,1.7,0.34935304990757854,0.37759710930442636,0.24871134020618557,0.672782874617737,27121.0,44.29577464788732,1.9373666276539105,359.9366197183099,0.49649649390416245,3.8732394366197185,102550.91773704879,0.0,23.105880775044405,37.80190861728187,10.20810048564789,4.029464102288242,3.835050696622904,0.1944134056653377,0.14131395561764903,0.013637247126312257,0,0,1
54.23076923076923,1.7960526720362615,629.4358974358975,0.5101337410304747,3.076923076923077,,1039.0,251.31807377898508,0.051681195516811954,1.9,0.3468244084682441,0.14058679706601468,0.19520174482006547,0.5231958762886598,27010.0,46.26086956521739,1.9361274153289252,334.57971014492756,0.47396992956693407,3.86231884057971,92036.03579519242,1.0,61.51657235080698,10.879754134718455,10.203999469426009,4.029464102288242,3.87662107837723,0.15284302391101168,0.14007474329266367,0.03616381146354064,0,0,0
54.23076923076923,1.7960526720362615,629.4358974358975,0.5101337410304747,3.076923076923077,,1039.0,47.438112268109485,0.05862160021124901,1.7,0.34935304990757854,0.37759710930442636,0.24871134020618557,0.672782874617737,27121.0,46.26086956521739,1.9361274153289252,334.57971014492756,0.47396992956693407,3.86231884057971,92036.03579519242,1.0,61.51657235080698,10.879754134718455,10.20810048564789,4.029464102288242,3.87662107837723,0.15284302391101168,0.14007474329266367,0.03616381146354064,0,0,0
116.83870967741936,1.510693571306851,518.0,0.5768968424746761,5.354838709677419,,1223.0,17.575974455715123,0.10511959714645405,1.7,0.3602601762484264,0.36764705882352944,0.2276615969581749,0.7453416149068323,28207.0,18.51851851851852,1.6280932980034406,96.4074074074074,0.7225677266852348,3.7037037037037037,,0.0,43.57244184453175,1.5795347562540094,10.24736090463765,4.777767192890051,3.021327820742955,1.7564393721470966,0.1173997266965896,0.14567088421055874,0,0,1
116.83870967741936,1.510693571306851,518.0,0.5768968424746761,5.354838709677419,,1223.0,821.9572476494681,0.08707025411061285,1.9,0.28325859491778776,0.3380073800738007,0.0696378830083565,0.9524733268671193,26246.0,18.51851851851852,1.6280932980034406,96.4074074074074,0.7225677266852348,3.7037037037037037,,0.0,43.57244184453175,1.5795347562540094,10.175306975774374,4.777767192890051,3.021327820742955,1.7564393721470966,0.1173997266965896,0.14567088421055874,0,0,1
116.83870967741936,1.510693571306851,518.0,0.5768968424746761,5.354838709677419,,1223.0,17.575974455715123,0.10511959714645405,1.7,0.3602601762484264,0.36764705882352944,0.2276615969581749,0.7453416149068323,28207.0,17.647058823529413,1.5824730032809458,89.36764705882354,0.6863685422311301,3.264705882352941,85501.56993664024,1.0,49.915705796714825,6.4453546779174715,10.24736090463765,4.777767192890051,2.9779276489204842,1.7998395439695671,0.07177943197409475,0.10947169975645399,0,0,0
116.83870967741936,1.510693571306851,518.0,0.5768968424746761,5.354838709677419,,1223.0,821.9572476494681,0.08707025411061285,1.9,0.28325859491778776,0.3380073800738007,0.0696378830083565,0.9524733268671193,26246.0,17.647058823529413,1.5824730032809458,89.36764705882354,0.6863685422311301,3.264705882352941,85501.56993664024,1.0,49.915705796714825,6.4453546779174715,10.175306975774374,4.777767192890051,2.9779276489204842,1.7998395439695671,0.07177943197409475,0.10947169975645399,0,0,0
57.696969696969695,1.538445589665593,215.87878787878788,0.577999178582729,2.6363636363636362,,1924.0,17.575974455715123,0.10511959714645405,1.7,0.3602601762484264,0.36764705882352944,0.2276615969581749,0.7453416149068323,28207.0,130.42424242424244,1.7890514040204708,315.969696969697,0.5693874792818546,3.712121212121212,83304.3394453184,0.0,63.92776941676971,43.75435735846554,10.24736090463765,4.089281260265554,4.886010726623156,0.7967294663576023,0.2506058143548777,0.008611699300874354,0,0,1
57.696969696969695,1.538445589665593,215.87878787878788,0.577999178582729,2.6363636363636362,,1924.0,17.575974455715123,0.10511959714645405,1.7,0.3602601762484264,0.36764705882352944,0.2276615969581749,0.7453416149068323,28207.0,124.26315789473684,1.7670219834322864,386.5328947368421,0.535034129495203,3.5328947368421053,,1.0,23.944931289294516,40.707083528829074,10.24736090463765,4.089281260265554,4.838368283673254,0.7490870234077001,0.22857639376669336,0.042965049087525964,0,0,0
28.346153846153847,1.5658537942477038,175.76923076923077,0.5060446573347877,3.1923076923076925,,1369.0,43.51334803290382,0.0852264904309514,1.9,0.2808756712102437,0.3014145810663765,0.12652259332023574,0.8161411010154997,25948.0,23.127659574468087,1.8670148888232039,82.97872340425532,0.5613443676946512,3.74468085106383,,0.0,51.01618451592856,106.36302799836051,10.163888352206046,3.412669782824392,3.223969214487304,0.18870056833708837,0.3011610945755001,0.055299710359863585,0,0,1
